Timestamp,Temperature,R,Theta,X,Y,Current,Vin
16:43:33.422740,310.0,0.1672668,1.582031,0.1672119,0.004632568,0.01080231,1.0
16:43:36.824247,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01081061,1.0
16:43:40.232051,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01080358,1.0
16:43:43.632682,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01079294,1.0
16:43:47.029127,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01081636,1.0
16:43:50.447152,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01079954,1.0
16:43:53.852589,310.0,0.1672851,1.582031,0.1672119,0.004614257,0.01081487,1.0
16:43:57.251704,310.0,0.1672668,1.582031,0.1672119,0.004614257,0.01080976,1.0
16:44:00.660504,310.0,0.1672851,1.582031,0.1672119,0.004614257,0.0108104,1.0
16:53:45.212368,320.0,0.1706176,1.587524,0.1705627,0.004724121,0.01072694,1.0
16:53:48.644168,320.0,0.1706176,1.582031,0.1705627,0.00470581,0.01074759,1.0
16:53:52.032593,320.0,0.1706176,1.582031,0.1705627,0.00470581,0.01073673,1.0
16:53:55.441131,320.0,0.1706359,1.582031,0.1705627,0.00470581,0.01074461,1.0
16:53:58.857822,320.0,0.1706359,1.582031,0.1705627,0.00470581,0.01073247,1.0
16:54:02.265701,320.0,0.1706359,1.582031,0.1705627,0.00470581,0.01073609,1.0
16:54:05.668115,320.0,0.1706359,1.582031,0.170581,0.00470581,0.01075355,1.0
16:54:09.071707,320.0,0.1706359,1.582031,0.170581,0.00470581,0.01072885,1.0
16:54:12.478145,320.0,0.1706359,1.582031,0.170581,0.00470581,0.01073524,1.0
16:54:15.877446,320.0,0.1706542,1.582031,0.170581,0.00470581,0.01073141,1.0
17:04:14.378032,330.0,0.1739135,1.582031,0.1738586,0.004797363,0.01067989,1.0
17:04:17.776775,330.0,0.1739318,1.582031,0.1738586,0.004797363,0.01067605,1.0
17:04:21.192850,330.0,0.1739318,1.582031,0.1738586,0.004797363,0.01066519,1.0
17:04:24.582348,330.0,0.1739318,1.582031,0.1738586,0.004797363,0.01065945,1.0
17:04:27.983285,330.0,0.1739318,1.582031,0.1738586,0.004797363,0.01067137,1.0
17:04:31.401493,330.0,0.1739318,1.582031,0.1738586,0.004797363,0.01066349,1.0
17:04:34.795544,330.0,0.1739318,1.582031,0.1738769,0.004797363,0.01068393,1.0
17:04:38.302471,330.0,0.1739318,1.582031,0.1738769,0.004797363,0.01067435,1.0
17:04:41.717162,330.0,0.1739318,1.582031,0.1738769,0.004797363,0.01067605,1.0
17:04:45.103098,330.0,0.1739318,1.582031,0.1738769,0.004797363,0.01066775,1.0
17:14:48.068021,340.0,0.1771545,1.587524,0.1770812,0.004907226,0.01061048,1.0
17:14:51.411954,340.0,0.1771545,1.587524,0.1770812,0.004907226,0.01059579,1.0
17:14:54.839221,340.0,0.1771545,1.587524,0.1770812,0.004907226,0.01059941,1.0
17:14:58.230399,340.0,0.1771545,1.587524,0.1770812,0.004907226,0.01060579,1.0
17:15:01.627134,340.0,0.1771545,1.587524,0.1770996,0.004907226,0.01059217,1.0
17:15:05.032558,340.0,0.1771728,1.587524,0.1770996,0.004907226,0.01060239,1.0
17:15:08.441664,340.0,0.1771728,1.582031,0.1770996,0.004907226,0.0106075,1.0
17:15:11.850662,340.0,0.1771728,1.582031,0.1771179,0.004888916,0.01060388,1.0
17:15:15.257620,340.0,0.1771911,1.582031,0.1771179,0.004888916,0.01060026,1.0
17:15:18.653588,340.0,0.1771911,1.582031,0.1771179,0.004888916,0.01060345,1.0
17:25:22.638365,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01051978,1.0
17:25:26.063125,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01053979,1.0
17:25:29.471780,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01052404,1.0
17:25:32.865571,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01053149,1.0
17:25:36.273111,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.0105415,1.0
17:25:39.682824,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01053468,1.0
17:25:43.091978,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01053617,1.0
17:25:46.484456,350.0,0.1803771,1.582031,0.1803039,0.004980468,0.01052851,1.0
17:25:49.893043,350.0,0.1803955,1.582031,0.1803222,0.004980468,0.0105234,1.0
17:25:53.301394,350.0,0.1803955,1.582031,0.1803222,0.004980468,0.01053447,1.0
17:35:59.439149,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01047528,1.0
17:36:02.817259,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046762,1.0
17:36:06.211863,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046825,1.0
17:36:09.615827,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046762,1.0
17:36:13.028927,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046825,1.0
17:36:16.420753,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046698,1.0
17:36:19.831523,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046251,1.0
17:36:23.237958,360.0,0.1835266,1.582031,0.1834533,0.00505371,0.01046655,1.0
17:36:26.652396,360.0,0.1835266,1.582031,0.1834716,0.00505371,0.01047507,1.0
17:36:30.043098,360.0,0.1835266,1.582031,0.1834716,0.00505371,0.01047635,1.0
17:46:42.057208,370.0,0.1866943,1.571044,0.186621,0.005126953,0.01041162,1.0
17:46:45.463777,370.0,0.1866943,1.571044,0.186621,0.005108642,0.01041716,1.0
17:46:48.868151,370.0,0.1866943,1.571044,0.186621,0.005126953,0.01040119,1.0
17:46:52.288711,370.0,0.1866943,1.571044,0.186621,0.005126953,0.01039608,1.0
17:46:55.672989,370.0,0.186676,1.571044,0.1866027,0.005126953,0.01040396,1.0
17:46:59.080935,370.0,0.186676,1.571044,0.1866027,0.005126953,0.01040012,1.0
17:47:02.489941,370.0,0.1866577,1.576538,0.1865844,0.005126953,0.01039863,1.0
17:47:05.883593,370.0,0.1866394,1.576538,0.1865661,0.005126953,0.01039161,1.0
17:47:09.297913,370.0,0.186621,1.576538,0.1865661,0.005126953,0.01039821,1.0
17:47:12.701281,370.0,0.186621,1.576538,0.1865478,0.005126953,0.01040672,1.0
17:57:30.998718,380.0,0.1896789,1.576538,0.189624,0.005218505,0.01034668,1.0
17:57:34.421570,380.0,0.1896972,1.576538,0.189624,0.005218505,0.01033753,1.0
17:57:37.831349,380.0,0.1896972,1.576538,0.189624,0.005218505,0.01033646,1.0
17:57:41.226313,380.0,0.1896972,1.582031,0.189624,0.005236816,0.01033029,1.0
17:57:44.632800,380.0,0.1896972,1.582031,0.189624,0.005236816,0.01033093,1.0
17:57:48.041502,380.0,0.1896972,1.587524,0.189624,0.005255126,0.01034498,1.0
17:57:51.460927,380.0,0.1896789,1.587524,0.1896057,0.005255126,0.01033263,1.0
17:57:54.843354,380.0,0.1896789,1.587524,0.1896057,0.005255126,0.01033796,1.0
17:57:58.267130,380.0,0.1896789,1.587524,0.1896057,0.005255126,0.0103403,1.0
17:58:01.662073,380.0,0.1896789,1.587524,0.1896057,0.005255126,0.01033114,1.0
18:08:31.402535,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01027217,1.0
18:08:34.808985,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01026408,1.0
18:08:38.200341,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01026855,1.0
18:08:41.612559,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.0102743,1.0
18:08:45.009510,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01028324,1.0
18:08:48.415592,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01027749,1.0
18:08:51.822040,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01027195,1.0
18:08:55.215849,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01027046,1.0
18:08:58.624083,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01026663,1.0
18:09:02.038852,390.0,0.1927001,1.576538,0.1926269,0.005310058,0.01026791,1.0
18:19:50.836295,400.0,0.1956665,1.576538,0.1955932,0.0053833,0.01021617,1.0
18:19:54.199999,400.0,0.1956848,1.582031,0.1956115,0.005401611,0.01021255,1.0
18:19:57.604708,400.0,0.1956848,1.582031,0.1956115,0.005401611,0.01020978,1.0
18:20:01.014649,400.0,0.1956848,1.582031,0.1956115,0.005419921,0.01020212,1.0
18:20:04.413100,400.0,0.1957031,1.582031,0.1956298,0.005419921,0.01021915,1.0
18:20:07.817841,400.0,0.1957031,1.582031,0.1956298,0.005401611,0.01020148,1.0
18:20:11.224542,400.0,0.1957031,1.582031,0.1956298,0.005401611,0.01021,1.0
18:20:14.631577,400.0,0.1957031,1.582031,0.1956298,0.005401611,0.01021085,1.0
18:20:18.027631,400.0,0.1956848,1.587524,0.1956115,0.005419921,0.01020766,1.0
18:20:21.436549,400.0,0.1956848,1.587524,0.1956115,0.005419921,0.01020404,1.0
18:31:17.027982,410.0,0.1986145,1.582031,0.1985412,0.005474853,0.01014762,1.0
18:31:20.414083,410.0,0.1986145,1.576538,0.1985412,0.005474853,0.01015145,1.0
18:31:23.798755,410.0,0.1986145,1.582031,0.1985412,0.005474853,0.01014868,1.0
18:31:27.225839,410.0,0.1986145,1.582031,0.1985412,0.005474853,0.01014847,1.0
18:31:30.611339,410.0,0.1986145,1.576538,0.1985412,0.005474853,0.01015507,1.0
18:31:34.018107,410.0,0.1986145,1.576538,0.1985412,0.005456542,0.01014378,1.0
18:31:37.434933,410.0,0.1986145,1.576538,0.1985229,0.005456542,0.0101474,1.0
18:31:40.823184,410.0,0.1985961,1.576538,0.1985229,0.005474853,0.01015869,1.0
18:31:44.239528,410.0,0.1985961,1.582031,0.1985229,0.005474853,0.01014634,1.0
18:31:47.643763,410.0,0.1985961,1.587524,0.1985229,0.005493164,0.01015081,1.0
18:42:42.934363,420.1,0.2012878,1.576538,0.2012145,0.005548095,0.01009652,1.0
18:42:46.311711,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01008651,1.0
18:42:49.724899,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01009609,1.0
18:42:53.112208,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01008651,1.0
18:42:56.524844,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.0100995,1.0
18:42:59.930209,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01009013,1.0
18:43:03.333938,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01010503,1.0
18:43:06.734809,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01010525,1.0
18:43:10.131064,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01008885,1.0
18:43:13.542927,420.0,0.2012878,1.576538,0.2012145,0.005548095,0.01010418,1.0
18:54:32.846737,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003626,1.0
18:54:36.252317,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003882,1.0
18:54:39.662971,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01002988,1.0
18:54:43.056660,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.0100435,1.0
18:54:46.458114,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003392,1.0
18:54:49.866818,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003009,1.0
18:54:53.251707,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003988,1.0
18:54:56.663769,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01004478,1.0
18:55:00.069309,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01003818,1.0
18:55:03.488221,430.0,0.2039245,1.576538,0.2038513,0.005621337,0.01001987,1.0
19:06:56.467270,440.0,0.2061035,1.576538,0.2060119,0.005676269,0.00999858,1.0
19:06:59.805091,440.0,0.2061035,1.576538,0.2060119,0.005676269,0.00999815,1.0
19:07:03.219023,440.0,0.2060852,1.576538,0.2060119,0.005676269,0.00999943,1.0
19:07:06.617829,440.0,0.2060852,1.576538,0.2060119,0.005676269,0.00999709,1.0
19:07:10.025889,440.0,0.2060852,1.576538,0.2060119,0.005676269,0.0100005,1.0
19:07:13.432962,440.0,0.2060852,1.576538,0.2060119,0.005676269,0.00999603,1.0
19:07:16.835232,440.0,0.2060852,1.576538,0.2059936,0.005676269,0.00998091,1.0
19:07:20.235738,440.0,0.2060668,1.576538,0.2059936,0.005676269,0.00998197,1.0
19:07:23.660232,440.0,0.2060668,1.576538,0.2059936,0.005676269,0.00997793,1.0
19:07:27.055565,440.0,0.2060668,1.576538,0.2059936,0.005676269,0.00999326,1.0
19:20:01.637891,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00993833,1.0
19:20:05.030910,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00995344,1.0
19:20:08.439498,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00994855,1.0
19:20:11.855920,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00995302,1.0
19:20:15.246575,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00995323,1.0
19:20:18.659492,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.0099379,1.0
19:20:22.057685,450.0,0.2077514,1.576538,0.2076782,0.00571289,0.00996707,1.0
19:20:25.456002,450.0,0.2077514,1.576538,0.2076599,0.00571289,0.00994088,1.0
19:20:28.860994,450.0,0.2077331,1.576538,0.2076599,0.005731201,0.00996217,1.0
19:20:32.260961,450.0,0.2077331,1.576538,0.2076599,0.005731201,0.00996324,1.0
19:46:49.675282,460.2,0.2108093,1.576538,0.210736,0.005804443,0.00988957,1.0
19:46:53.021219,460.2,0.2108093,1.576538,0.210736,0.005804443,0.00989937,1.0
19:46:56.436061,460.2,0.2108093,1.576538,0.210736,0.005804443,0.00988829,1.0
19:46:59.829501,460.2,0.2108276,1.576538,0.210736,0.005804443,0.00989787,1.0
19:47:03.239099,460.2,0.2108276,1.576538,0.2107543,0.005804443,0.00988233,1.0
19:47:06.644711,460.3,0.2108276,1.576538,0.2107543,0.005804443,0.00987467,1.0
19:47:10.039960,460.3,0.2108276,1.576538,0.2107543,0.005804443,0.00989191,1.0
19:47:13.453897,460.3,0.2108459,1.576538,0.2107543,0.005804443,0.00988233,1.0
19:47:16.852702,460.3,0.2108459,1.576538,0.2107727,0.005804443,0.0098851,1.0
19:47:20.250936,460.3,0.2108459,1.576538,0.2107727,0.005804443,0.00989085,1.0
20:25:21.088444,470.1,0.2145629,1.571044,0.2144897,0.005877685,0.00980824,1.0
20:25:24.491700,470.1,0.2145812,1.571044,0.2144897,0.005877685,0.00981803,1.0
20:25:27.826632,470.1,0.2145629,1.571044,0.2144897,0.005877685,0.00981016,1.0
20:25:31.236947,470.1,0.2145629,1.571044,0.2144897,0.005895996,0.00979994,1.0
20:25:34.634887,470.1,0.2145629,1.571044,0.2144714,0.005895996,0.00981101,1.0
20:25:38.038590,470.1,0.2145446,1.576538,0.2144714,0.005895996,0.00980739,1.0
20:25:41.444458,470.1,0.2145263,1.576538,0.2144531,0.005895996,0.00980164,1.0
20:25:44.867023,470.1,0.2145263,1.582031,0.2144348,0.005914306,0.0098208,1.0
20:25:48.264018,470.1,0.214508,1.582031,0.2144165,0.005914306,0.00980654,1.0
20:25:51.665768,470.1,0.2144897,1.582031,0.2144165,0.005914306,0.00980036,1.0
